TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-25T10:30:00,109272,2702,11762,51.134,16.8842
04,kujawsko-pomorskie,2021-02-25T10:30:00,116974,2764,19204,53.1648,18.4834
06,lubelskie,2021-02-25T10:30:00,82412,2840,10526,51.2494,23.1011
08,lubuskie,2021-02-25T10:30:00,42532,1129,6816,52.2275,15.2559
10,łódzkie,2021-02-25T10:30:00,105547,3027,11830,51.4635,19.1727
12,małopolskie,2021-02-25T10:30:00,125777,3341,9371,49.7225,20.2503
14,mazowieckie,2021-02-25T10:30:00,212160,5467,32484,51.8927,21.0022
16,opolskie,2021-02-25T10:30:00,43364,1329,4187,50.8004,17.938
18,podkarpackie,2021-02-25T10:30:00,73931,2415,7397,50.0575,22.0896
20,podlaskie,2021-02-25T10:30:00,46550,1322,7615,53.0697,22.9675
22,pomorskie,2021-02-25T10:30:00,117534,2709,20897,54.2944,18.1531
24,śląskie,2021-02-25T10:30:00,186705,4598,17144,50.5717,19.322
26,świętokrzyskie,2021-02-25T10:30:00,41765,1276,3754,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-25T10:30:00,79397,1922,14417,53.8671,53.8671
30,wielkopolskie,2021-02-25T10:30:00,166372,4403,20146,52.28,17.3523
32,zachodniopomorskie,2021-02-25T10:30:00,86138,1828,14159,53.4658,15.1823
,nieokreślono,2021-02-25T10:30:00,36822,22,1185633,52.0693,19.4803